run,bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,decoder
smoke_lda,2,0.2,0.3,1,0.2984318420779279,0.0,0.2984318420779279,BCI_IV_2a,3,v1_lda
smoke_lda,3,0.3,0.4,17,0.3695219896979247,0.5882352941176471,0.2187133044197223,BCI_IV_2a,3,v1_lda
smoke_lda,4,0.4,0.5,55,0.4574671450240563,0.5636363636363636,0.1061692186123072,BCI_IV_2a,3,v1_lda
smoke_lda,5,0.5,0.6000000000000001,69,0.5495139247615147,0.6666666666666666,0.1171527419051519,BCI_IV_2a,3,v1_lda
smoke_lda,6,0.6000000000000001,0.7000000000000001,67,0.6529020571712258,0.835820895522388,0.1829188383511621,BCI_IV_2a,3,v1_lda
smoke_lda,7,0.7000000000000001,0.8,57,0.7526208071718886,0.9649122807017544,0.2122914735298657,BCI_IV_2a,3,v1_lda
smoke_lda,8,0.8,0.9,22,0.8397945592874642,1.0,0.1602054407125358,BCI_IV_2a,3,v1_lda
smoke_lda,9,0.9,1.0,0,,,,BCI_IV_2a,3,v1_lda
smoke_lda,0,0.0,0.1,0,,,,BCI_IV_2a,4,v1_lda
smoke_lda,1,0.1,0.2,0,,,,BCI_IV_2a,4,v1_lda
smoke_lda,2,0.2,0.3,0,,,,BCI_IV_2a,4,v1_lda
smoke_lda,3,0.3,0.4,274,0.3506710917700401,0.2372262773722627,0.1134448143977773,BCI_IV_2a,4,v1_lda
smoke_lda,4,0.4,0.5,14,0.4323569607398402,0.5,0.0676430392601597,BCI_IV_2a,4,v1_lda
smoke_lda,5,0.5,0.6000000000000001,0,,,,BCI_IV_2a,4,v1_lda
smoke_lda,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,4,v1_lda
smoke_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,4,v1_lda
smoke_lda,8,0.8,0.9,0,,,,BCI_IV_2a,4,v1_lda
smoke_lda,9,0.9,1.0,0,,,,BCI_IV_2a,4,v1_lda
smoke_lda,0,0.0,0.1,0,,,,BCI_IV_2a,5,v1_lda
smoke_lda,1,0.1,0.2,0,,,,BCI_IV_2a,5,v1_lda
smoke_lda,2,0.2,0.3,0,,,,BCI_IV_2a,5,v1_lda
smoke_lda,3,0.3,0.4,1,0.3988798158711989,0.0,0.3988798158711989,BCI_IV_2a,5,v1_lda
smoke_lda,4,0.4,0.5,287,0.4377634672047001,0.3066202090592334,0.1311432581454666,BCI_IV_2a,5,v1_lda
smoke_lda,5,0.5,0.6000000000000001,0,,,,BCI_IV_2a,5,v1_lda
smoke_lda,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,5,v1_lda
smoke_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,5,v1_lda
